Unnamed: 0,title,final_price,list_price,bedrooms,bathrooms,sqft,parking,full_link,full_address,postal_code,lat,long,type,Sold on,style,age,tax,maintenance,sqft_min,sqft_max,sqft_avg
8808,11 William Poole Way,,1539900,3.0,3.0,2250-2499 ,,https://www.zolo.ca/toronto-real-estate/11-william-poole-way,"11 William Poole way, Toronto ",M2N7A6,43.7644,-79.4076,Townhouse,2021-12-09,3-Storey,No Data,"$5,915 /yr","
$286 /mo ",2250,2499,2374.5
8810,1407 - 1 Massey Square East,,519000,2.0,1.0,900-999 ,,https://www.zolo.ca/toronto-real-estate/1-massey-square-east/1407,"1 Massey square, Toronto ",M4C5L4,43.6964,-79.2942,Condo,2021-12-09,Apartment,No Data,"$1,137 /yr","
$762 /mo ",900,999,949.5
8811,403 - 10 Tangreen Court,,599000,2.0,2.0,900-999 ,,https://www.zolo.ca/toronto-real-estate/10-tangreen-court/403,"10 Tangreen court, Toronto ",M2M4B9,43.7959,-79.427,Condo,2021-12-09,Apartment,No Data,"$2,028 /yr","
$535 /mo ",900,999,949.5
8812,393 Berkeley Street,,3248800,5.0,4.0,3500-5000 ,,https://www.zolo.ca/toronto-real-estate/393-berkeley-street,"393 Berkeley street, Toronto ",M5A2X8,43.6635,-79.3689,Detached,2021-12-09,3-Storey,No Data,"$10,265 /yr",,3500,5000,4250.0
8814,915 - 60 Tannery Road,,599900,1.0,1.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/60-tannery-road/915,"60 Tannery road, Toronto M",5A 0S8,43.6536,-79.3552,Condo,2021-12-09,Apartment,No Data,"$2,358 /yr","
$494 /mo ",600,699,649.5
8815,306 - 5580 Sheppard Avenue East,,439900,2.0,1.0,700-799 ,,https://www.zolo.ca/toronto-real-estate/5580-sheppard-avenue-east/306,"5580 Sheppard avenue, Toronto ",M2J4I6,43.7948,-79.2376,Condo,2021-12-09,Apartment,No Data,$831 /yr,"
$581 /mo ",700,799,749.5
8818,1005 - 298 Jarvis Street,,529900,1.0,1.0,700-799 ,,https://www.zolo.ca/toronto-real-estate/298-jarvis-street/1005,"298 Jarvis street, Toronto ",M5B2M4,43.661,-79.3766,Condo,2021-12-09,Apartment,No Data,"$2,096 /yr","
$988 /mo ",700,799,749.5
8819,1803 - 3 Rean Drive,,687800,1.0,2.0,700-799 ,,https://www.zolo.ca/toronto-real-estate/3-rean-drive/1803,"3 Rean Drive, Toronto ",M2K3C2,43.7654,-79.3831,Comm Element Condo,2021-12-09,Apartment,No Data,"$2,071 /yr","
$628 /mo ",700,799,749.5
8820,151 Gradwell Drive,,1125000,3.0,2.0,1500-2000 ,,https://www.zolo.ca/toronto-real-estate/151-gradwell-drive,"151 Gradwell Drive, Toronto ",M1M2N2,43.7198,-79.2373,Detached,2021-12-09,2-Storey,No Data,"$3,880 /yr",,1500,2000,1750.0
8821,Ph03 - 51 East Liberty Street,,1469000,2.0,2.0,1200-1399 ,,https://www.zolo.ca/toronto-real-estate/51-east-liberty-street/ph03,"51 East Liberty street, Toronto ",M6K3P8,43.6386,-79.4122,Condo,2021-12-09,Apartment,No Data,"$5,365 /yr","
$799 /mo ",1200,1399,1299.5
8825,1229 - 700 Humberwood Boulevard,,529000,1.0,1.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/700-humberwood-boulevard/1229,"700 Humberwood boulevard, Toronto ",M9W7J4,43.7247,-79.6167,Condo,2021-12-09,Apartment,No Data,"$1,497 /yr","
$419 /mo ",600,699,649.5
8826,2001 - 8 Mercer Street,,675000,1.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/8-mercer-street/2001,"8 Mercer street, Toronto ",M5V0C4,43.646,-79.3899,Condo,2021-12-09,Apartment,No Data,"$2,511 /yr","
$316 /mo ",500,599,549.5
8827,217 Hillsdale Avenue East,,2988000,4.0,4.0,2500-3000 ,,https://www.zolo.ca/toronto-real-estate/217-hillsdale-avenue-east,"217 Hillsdale avenue, Toronto ",M4S1T7,43.7047,-79.3914,Detached,2021-12-09,2-Storey,No Data,"$11,383 /yr",,2500,3000,2750.0
8829,901 - 3390 Weston Road,,393000,2.0,1.0,800-899 ,,https://www.zolo.ca/toronto-real-estate/3390-weston-road/901,"3390 Weston road, Toronto ",M9M2X3,43.7491,-79.5428,Condo,2021-12-09,Apartment,No Data,$654 /yr,"
$713 /mo ",800,899,849.5
8830,1518 - 19 Western Battery Road,,578000,1.0,1.0,0-499 ,,https://www.zolo.ca/toronto-real-estate/19-western-battery-road/1518,"19 Western Battery road, Toronto M",6K 0E3,43.6396,-79.4113,Condo,2021-12-09,Apartment,No Data,"$1,857 /yr","
$353 /mo ",0,499,249.5
8831,229 - 10 Eddystone Avenue,,314900,3.0,2.0,1000-1199 ,,https://www.zolo.ca/toronto-real-estate/10-eddystone-avenue/229,"10 Eddystone avenue, Toronto ",M3N2T2,43.7496,-79.5169,Townhouse,2021-12-09,3-Storey,No Data,$690 /yr,"
 $607 /mo ",1000,1199,1099.5
8832,710 - 270 Palmdale Drive,,469000,2.0,1.0,900-999 ,,https://www.zolo.ca/toronto-real-estate/270-palmdale-drive/710,"270 Palmdale Drive, Toronto ",M1T3N8,43.7764,-79.3109,Condo,2021-12-08,Apartment,No Data,"$1,228 /yr","
$494 /mo ",900,999,949.5
8833,126 Benleigh Drive,,1075000,3.0,3.0,1100-1500 ,,https://www.zolo.ca/toronto-real-estate/126-benleigh-drive,"126 Benleigh Drive, Toronto ",M1H1K3,43.7626,-79.2397,Detached,2021-12-08,Bungalow,No Data,"$3,226 /yr",,1100,1500,1300.0
8837,3705 - 70 Temperance Street,,519000,0.0,1.0,0-499 ,,https://www.zolo.ca/toronto-real-estate/70-temperance-street/3705,"70 Temperance street, Toronto ",M5H4E8,43.6505,-79.3821,Condo,2021-12-08,Apartment,No Data,"$1,980 /yr","
$284 /mo ",0,499,249.5
8841,314 - 215 Fort York Boulevard,,534888,1.0,1.0,0-499 ,,https://www.zolo.ca/toronto-real-estate/215-fort-york-boulevard/314,"215 Fort York boulevard, Toronto ",M5V4A2,43.6365,-79.4046,Condo,2021-12-09,Apartment,No Data,"$1,497 /yr","
$350 /mo ",0,499,249.5
8842,62 - 141 Galloway Road,,699900,4.0,2.0,1200-1399 ,,https://www.zolo.ca/toronto-real-estate/141-galloway-road/62,"141 Galloway road, Toronto ",M1E4X4,43.7618,-79.1934,Townhouse,2021-12-08,3-Storey,No Data,"$1,466 /yr","
$296 /mo ",1200,1399,1299.5
8843,303 - 121 Trudelle Street,,479900,2.0,2.0,1000-1199 ,,https://www.zolo.ca/toronto-real-estate/121-trudelle-street/303,"121 Trudelle street, Toronto ",M1J3K4,43.7403,-79.238,Condo,2021-12-09,Apartment,No Data,"$1,002 /yr","
$872 /mo ",1000,1199,1099.5
8844,386 Rimilton Avenue,,1670700,2.0,3.0,700-1100 ,,https://www.zolo.ca/toronto-real-estate/386-rimilton-avenue,"386 Rimilton avenue, Toronto ",M8W2G2,43.606,-79.5376,Detached,2021-12-08,Bungalow,No Data,"$4,008 /yr",,700,1100,900.0
8847,801 - 45 Charles Street East,,834900,2.0,1.0,800-899 ,,https://www.zolo.ca/toronto-real-estate/45-charles-street-east/801,"45 Charles street, Toronto ",M4Y1S2,43.6687,-79.384,Condo,2021-12-09,Apartment,No Data,"$3,373 /yr","
$509 /mo ",800,899,849.5
8848,61 - 1131 Sandhurst Circle,,759900,3.0,2.0,1000-1199 ,,https://www.zolo.ca/toronto-real-estate/1131-sandhurst-circle/61,"1131 Sandhurst Circle, Toronto ",M1V1V5,43.8113,-79.2671,Townhouse,2021-12-08,3-Storey,No Data,"$2,438 /yr","
$425 /mo ",1000,1199,1099.5
8849,1802 - 1 The Esplanade Drive,,968000,2.0,2.0,800-899 ,,https://www.zolo.ca/toronto-real-estate/1-the-esplanade-drive/1802,"1 The Esplanade Drive, Toronto ",M5E0A8,43.6458,-79.3757,Condo,2021-12-09,Apartment,No Data,"$3,788 /yr","
$865 /mo ",800,899,849.5
8852,2004 - 38 Forest Manor Road,,819000,2.0,2.0,800-899 ,,https://www.zolo.ca/toronto-real-estate/38-forest-manor-road/2004,"38 Forest Manor road, Toronto ",M2J1M5,43.772,-79.3449,Condo,2021-12-09,Apartment,No Data,No Data,"
$442 /mo ",800,899,849.5
8853,50 Marmion Avenue,,3690000,4.0,5.0,3000-3500 ,,https://www.zolo.ca/toronto-real-estate/50-marmion-avenue,"50 Marmion avenue, Toronto ",M5M1Y1,43.7276,-79.4279,Detached,2021-12-09,2-Storey,No Data,"$12,996 /yr",,3000,3500,3250.0
8857,27 Niagara Street,,1749000,3.0,3.0,1800-1999 ,,https://www.zolo.ca/toronto-real-estate/27-niagara-street,"27 Niagara street, Toronto ",M5V1C2,43.6421,-79.4002,Townhouse,2021-12-08,3-Storey,No Data,"$5,218 /yr","
$656 /mo ",1800,1999,1899.5
8858,2306 - 278 Bloor Street East,,1278000,1.0,2.0,1400-1599 ,,https://www.zolo.ca/toronto-real-estate/278-bloor-street-east/2306,"278 Bloor street, Toronto ",M4W3M4,43.6722,-79.3805,Condo,2021-12-08,Apartment,No Data,"$4,326 /yr","
$1,229 /mo ",1400,1599,1499.5
8860,302 - 872 Sheppard Avenue West,,598000,2.0,2.0,1000-1199 ,,https://www.zolo.ca/toronto-real-estate/872-sheppard-avenue-west/302,"872 Sheppard avenue, Toronto ",M3H2T5,43.7524,-79.4546,Condo,2021-12-08,Apartment,No Data,"$2,376 /yr","
$459 /mo ",1000,1199,1099.5
8861,706 - 260 Scarlett Road,,499000,1.0,1.0,700-799 ,,https://www.zolo.ca/toronto-real-estate/260-scarlett-road/706,"260 Scarlett road, Toronto ",M6N4X6,43.6766,-79.5076,Condo,2021-12-08,Apartment,No Data,"$1,558 /yr","
$603 /mo ",700,799,749.5
8864,234 Shaughnessy Boulevard,,1688000,4.0,2.0,1500-2000 ,,https://www.zolo.ca/toronto-real-estate/234-shaughnessy-boulevard,"234 Shaughnessy boulevard, Toronto ",M2J1K6,43.7841,-79.357,Detached,2021-12-08,Backsplit 4,No Data,"$6,208 /yr",,1500,2000,1750.0
8868,2305 - 55 Regent Park Boulevard,,699000,1.0,1.0,700-799 ,,https://www.zolo.ca/toronto-real-estate/55-regent-park-boulevard/2305,"55 Regent Park boulevard, Toronto M",5A 0C2,43.6594,-79.361,Condo,2021-12-08,Apartment,No Data,"$2,345 /yr","
$579 /mo ",700,799,749.5
8874,5301 - 30 Shore Breeze Drive,,599990,1.0,1.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/30-shore-breeze-drive/5301,"30 Shore Breeze Drive, Toronto M",8V 0J1,43.6238,-79.4797,Condo,2021-12-08,Apartment,No Data,"$3,110 /yr","
$559 /mo ",600,699,649.5
8878,1 - 59 Elm Grove Avenue,,1399900,3.0,4.0,2000-2249 ,,https://www.zolo.ca/toronto-real-estate/59-elm-grove-avenue/1,"59 Elm Grove avenue, Toronto ",M6K2J2,43.6408,-79.4311,Townhouse,2021-12-08,3-Storey,No Data,"$6,788 /yr","
$192 /mo ",2000,2249,2124.5
8879,1705 - 90 Stadium Road,,999000,2.0,2.0,900-999 ,,https://www.zolo.ca/toronto-real-estate/90-stadium-road/1705,"90 Stadium road, Toronto ",M5V3W5,43.6348,-79.4018,Condo,2021-12-08,Apartment,No Data,"$3,752 /yr","
$905 /mo ",900,999,949.5
8880,N213 - 120 Bayview Avenue,,699000,1.0,2.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/120-bayview-avenue/n213,"120 Bayview avenue, Toronto M",5A 0G4,43.6543,-79.3541,Condo,2021-12-08,Apartment,No Data,"$2,469 /yr","
$588 /mo ",600,699,649.5
8881,4405 - 65 St Mary Street,,1499000,2.0,2.0,800-899 ,,https://www.zolo.ca/toronto-real-estate/65-st-mary-street/4405,"65 St Mary street, Toronto M",5S 0A6,43.6672,-79.3892,Condo,2021-12-08,Apartment,No Data,"$4,491 /yr","
$685 /mo ",800,899,849.5
8882,102 - 18 Lower Village Gate,,2100000,2.0,2.0,1800-1999 ,,https://www.zolo.ca/toronto-real-estate/18-lower-village-gate/102,"18 Lower Village Gate, Toronto ",M5P3M1,43.6872,-79.4151,Condo,2021-12-08,Apartment,No Data,"$6,196 /yr","
$2,042 /mo ",1800,1999,1899.5
8884,2217 Weston Road,,799000,4.0,2.0,1500-2000 ,,https://www.zolo.ca/toronto-real-estate/2217-weston-road,"2217 Weston road, Toronto ",M9N4A1,43.7039,-79.5267,Att/Row/Twnhouse,2021-12-08,3-Storey,No Data,"$3,110 /yr",,1500,2000,1750.0
8885,117 Elmcrest Road,,1249000,3.0,2.0,1500-2000 ,,https://www.zolo.ca/toronto-real-estate/117-elmcrest-road,"117 Elmcrest road, Toronto ",M9C3R7,43.6471,-79.586,Detached,2021-12-08,Bungalow,No Data,"$4,564 /yr",,1500,2000,1750.0
8887,405 - 180 Markham Road,,420000,3.0,2.0,1200-1399 ,,https://www.zolo.ca/toronto-real-estate/180-markham-road/405,"180 Markham road, Toronto ",M1M2Z9,43.7417,-79.2193,Condo,2021-12-08,Apartment,No Data,$996 /yr,"
$827 /mo ",1200,1399,1299.5
8890,1706 - 25 Maitland Street,,695000,1.0,2.0,900-999 ,,https://www.zolo.ca/toronto-real-estate/25-maitland-street/1706,"25 Maitland street, Toronto ",M4Y2W1,43.6638,-79.383,Condo,2021-12-08,2-Storey,No Data,"$2,438 /yr","
$962 /mo ",900,999,949.5
8892,109 - 701 Sheppard Avenue West,,499000,1.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/701-sheppard-avenue-west/109,"701 Sheppard avenue, Toronto ",M3H0B2,43.7542,-79.4433,Condo,2021-12-08,Apartment,No Data,"$1,668 /yr","
$455 /mo ",500,599,549.5
8893,1701 - 350 Seneca Hill Drive,,449000,1.0,1.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/350-seneca-hill-drive/1701,"350 Seneca Hill Drive, Toronto ",M2J4S7,43.7908,-79.3561,Condo,2021-12-08,Multi-Level,No Data,"$1,373 /yr","
$593 /mo ",600,699,649.5
8896,#9 - 33 Celeste Drive,,600000,4.0,2.0,1400-1599 ,,https://www.zolo.ca/toronto-real-estate/33-celeste-drive/9,"33 Celeste Drive, Toronto ",M1E2V2,43.7577,-79.1998,Townhouse,2021-12-08,3-Storey,No Data,"$1,735 /yr","
$343 /mo ",1400,1599,1499.5
8897,1201 - 10 Park Lawn Road,,748000,2.0,2.0,800-899 ,,https://www.zolo.ca/toronto-real-estate/10-park-lawn-road/1201,"10 Park Lawn road, Toronto M",8V 0H9,43.6232,-79.4839,Condo,2021-12-08,Apartment,No Data,"$2,334 /yr","
$638 /mo ",800,899,849.5
8903,1214 - 1 Massey Square,,344000,1.0,1.0,700-799 ,,https://www.zolo.ca/toronto-real-estate/1-massey-square/1214,"1 Massey square, Toronto ",M4C5L4,43.6964,-79.2942,Condo,2021-12-08,Apartment,No Data,$725 /yr,"
$557 /mo ",700,799,749.5
8904,419 - 5 Hanna Avenue,,699000,1.0,2.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/5-hanna-avenue/419,"5 Hanna avenue, Toronto ",M6K0B3,43.6375,-79.4184,Condo,2021-12-08,Loft,No Data,"$2,414 /yr","
$457 /mo ",600,699,649.5
8905,1015 - 38 Monte Kwinter Court,,589000,2.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/38-monte-kwinter-court/1015,"38 Monte Kwinter court, Toronto ",M3H0E2,43.7336,-79.448,Condo,2021-12-08,Apartment,No Data,"$1,995 /yr","
$519 /mo ",500,599,549.5
8906,215 - 509 Beecroft Road,,689888,2.0,2.0,800-899 ,,https://www.zolo.ca/toronto-real-estate/509-beecroft-road/215,"509 Beecroft road, Toronto ",M2N0A3,43.7788,-79.4179,Condo,2021-12-08,Apartment,No Data,"$2,309 /yr","
$766 /mo ",800,899,849.5
8907,1501 - 609 Avenue Road,,659000,1.0,2.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/609-avenue-road/1501,"609 Avenue road, Toronto ",M4V2K3,43.6896,-79.4023,Condo,2021-12-08,Apartment,No Data,"$2,429 /yr","
$382 /mo ",500,599,549.5
8909,106 - 265 Ridley Boulevard,,779000,2.0,2.0,1200-1399 ,,https://www.zolo.ca/toronto-real-estate/265-ridley-boulevard/106,"265 Ridley boulevard, Toronto ",M5M4N8,43.7394,-79.4248,Condo,2021-12-08,Apartment,No Data,"$2,933 /yr","
$976 /mo ",1200,1399,1299.5
8910,1214 - 3050 Ellesmere Road,,539999,2.0,2.0,900-999 ,,https://www.zolo.ca/toronto-real-estate/3050-ellesmere-road/1214,"3050 Ellesmere road, Toronto ",M1E5E6,43.7859,-79.1977,Condo,2021-12-08,Apartment,No Data,"$1,050 /yr","
$756 /mo ",900,999,949.5
8911,201 - 2855 Bloor Street West,,999900,2.0,2.0,1000-1199 ,,https://www.zolo.ca/toronto-real-estate/2855-bloor-street-west/201,"2855 Bloor street, Toronto ",M8X3A1,43.6499,-79.5003,Condo,2021-12-08,Apartment,No Data,"$3,232 /yr","
$905 /mo ",1000,1199,1099.5
8912,2013 - 66 Forest Manor Road,,599999,1.0,1.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/66-forest-manor-road/2013,"66 Forest Manor road, Toronto M",2J 1M6,43.7743,-79.3461,Condo,2021-12-08,Apartment,No Data,"$2,102 /yr","
$540 /mo ",600,699,649.5
8913,606 - 33 Sheppard Avenue,,499000,1.0,1.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/33-sheppard-avenue/606,"33 Sheppard avenue, Toronto ",M2N7K1,43.7613,-79.4089,Condo,2021-12-08,Apartment,No Data,"$1,943 /yr","
$468 /mo ",600,699,649.5
8915,17 - 3690 Keele Street,,649000,3.0,3.0,1200-1399 ,,https://www.zolo.ca/toronto-real-estate/3690-keele-street/17,"3690 Keele street, Toronto ",M3J1M3,43.7546,-79.4896,Townhouse,2021-12-08,2-Storey,No Data,"$1,400 /yr","
$1,004 /mo ",1200,1399,1299.5
8917,404 - 68 Yorkville Avenue,,6895000,3.0,4.0,3750-3999 ,,https://www.zolo.ca/toronto-real-estate/68-yorkville-avenue/404,"68 Yorkville avenue, Toronto ",M5R3V7,43.6715,-79.3905,Condo,2021-12-08,Apartment,No Data,"$13,877 /yr","
$4,054 /mo ",3750,3999,3874.5
8920,606 - 475 The West Mall,,580000,2.0,1.0,1200-1399 ,,https://www.zolo.ca/toronto-real-estate/475-the-west-mall/606,"475 The West Mall , Toronto ",M9C4Z3,43.6479,-79.5674,Condo,2021-12-08,Apartment,No Data,"$1,497 /yr","
$796 /mo ",1200,1399,1299.5
8921,591 Craven Road North,,705900,2.0,1.0,700-1100 ,,https://www.zolo.ca/toronto-real-estate/591-craven-road-north,"591 Craven road, Toronto ",M4L2Z6,43.674,-79.3217,Detached,2021-12-08,Bungalow,No Data,"$3,800 /yr",,700,1100,900.0
8923,1804 - 600 Fleet Street,,749900,2.0,2.0,700-899 ,,https://www.zolo.ca/toronto-real-estate/600-fleet-street/1804,"600 Fleet street, Toronto ",M5W1B7,43.6368,-79.4005,Condo,2021-12-08,Apartment,No Data,"$2,277 /yr","
$572 /mo ",700,899,799.5
8924,2307 - 15 Viking Lane,,935000,2.0,2.0,900-999 ,,https://www.zolo.ca/toronto-real-estate/15-viking-lane/2307,"15 Viking Lane, Toronto ",M9B0A4,43.6389,-79.535,Condo,2021-12-08,Apartment,No Data,"$2,945 /yr","
$711 /mo ",900,999,949.5
8925,522 - 460 Adelaide Street East,,549900,1.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/460-adelaide-street-east/522,"460 Adelaide street, Toronto ",M5A1N6,43.6529,-79.3667,Condo,2021-12-08,Apartment,No Data,"$1,980 /yr","
$371 /mo ",500,599,549.5
8927,340 - 500 Richmond Street West,,899000,2.0,1.0,1000-1199 ,,https://www.zolo.ca/toronto-real-estate/500-richmond-street-west/340,"500 Richmond street, Toronto ",M5V3N4,43.6476,-79.3991,Condo,2021-12-08,2-Storey,No Data,"$3,400 /yr","
$649 /mo ",1000,1199,1099.5
8928,2703 St - 195 Redpath Avenue,,719000,2.0,2.0,700-799 ,,https://www.zolo.ca/toronto-real-estate/195-redpath-avenue/2703-st,"195 Redpath avenue, Toronto M",4P 0E4,43.7102,-79.3934,Condo,2021-12-08,Apartment,No Data,No Data,"
$478 /mo ",700,799,749.5
8929,4807 - 251 Jarvis Street,,499900,0.0,1.0,0-499 ,,https://www.zolo.ca/toronto-real-estate/251-jarvis-street/4807,"251 Jarvis street, Toronto M",5B 0C3,43.6574,-79.3741,Condo,2021-12-08,Apartment,No Data,"$1,228 /yr","
$301 /mo ",0,499,249.5
8931,118 - 20 Elsie Lane,,960000,2.0,2.0,900-999 ,,https://www.zolo.ca/toronto-real-estate/20-elsie-lane/118,"20 Elsie Lane, Toronto ",M6P3N9,43.66,-79.4519,Townhouse,2021-12-08,2-Storey,No Data,"$2,957 /yr","
$325 /mo  ",900,999,949.5
8932,505 - 300 Bloor Street East Street East,,719900,2.0,1.0,700-799 ,,https://www.zolo.ca/toronto-real-estate/300-bloor-street-east-street-east/505,"300 Bloor street, Toronto M",4W 3Y2,43.6722,-79.3799,Condo,2021-12-08,Apartment,No Data,"$2,693 /yr","
$600 /mo ",700,799,749.5
8933,1254 Davenport Road,,2299900,4.0,5.0,2000-2500 ,,https://www.zolo.ca/toronto-real-estate/1254-davenport-road,"1254 Davenport road, Toronto ",M6H2G9,43.6744,-79.4353,Multiplex,2021-12-08,3-Storey,No Data,"$4,888 /yr",,2000,2500,2250.0
8934,1010 - 4645 Jane Street,,149900,1.0,1.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/4645-jane-street/1010,"4645 Jane street, Toronto ",M3N2K9,43.7694,-79.5198,Condo,2021-12-08,Apartment,No Data,$212 /yr,"
$657 /mo ",600,699,649.5
8935,2208 - 10 Navy Wharf Court Court,,739900,1.0,1.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/10-navy-wharf-court-court/2208,"10 Navy Wharf court, Toronto ",M5V3V2,43.6404,-79.3919,Condo,2021-12-08,Apartment,No Data,"$2,224 /yr","
$578 /mo ",600,699,649.5
8937,302 - 100 Canyon Avenue,,608888,2.0,2.0,1000-1199 ,,https://www.zolo.ca/toronto-real-estate/100-canyon-avenue/302,"100 Canyon avenue, Toronto ",M3H5T9,43.7576,-79.4381,Condo,2021-12-08,Apartment,No Data,"$1,721 /yr","
$1,072 /mo ",1000,1199,1099.5
8939,232 Millwood Road,,2199900,4.0,4.0,2500-3000 ,,https://www.zolo.ca/toronto-real-estate/232-millwood-road,"232 Millwood road, Toronto ",M4S1J7,43.7009,-79.3903,Detached,2021-12-08,2-Storey,No Data,"$8,102 /yr",,2500,3000,2750.0
8940,1609 - 30 Gloucester Street,,398000,1.0,1.0,0-499 ,,https://www.zolo.ca/toronto-real-estate/30-gloucester-street/1609,"30 Gloucester street, Toronto ",M4Y1L6,43.6672,-79.3839,Co-Ownership Apt,2021-12-08,Apartment,No Data,No Data,"
$654 /mo ",0,499,249.5
8942,106 - 111 Elizabeth Street,,599000,1.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/111-elizabeth-street/106,"111 Elizabeth street, Toronto M",5G 1P7,43.6551,-79.3848,Condo,2021-12-08,Apartment,No Data,"$2,120 /yr","
$421 /mo ",500,599,549.5
8943,1103 - 57 St Joseph Street,,769000,1.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/57-st-joseph-street/1103,"57 St. Joseph street, Toronto ",M5S0C5,43.6654,-79.3879,Condo,2021-12-08,Apartment,No Data,"$2,350 /yr","
$367 /mo ",500,599,549.5
8944,Ph 09 - 130 Carlton Street,,1598000,2.0,2.0,2000-2249 ,,https://www.zolo.ca/toronto-real-estate/130-carlton-street/ph-09,"130 Carlton street, Toronto ",M5A4K3,43.6628,-79.3758,Condo,2021-12-08,2-Storey,No Data,"$4,659 /yr","
$1,736 /mo ",2000,2249,2124.5
8947,408/409 - 75 York Mills Road,,1799000,2.0,3.0,2000-2249 ,,https://www.zolo.ca/toronto-real-estate/75-york-mills-road/408-409,"75 York Mills road, Toronto ",M2P2E7,43.7441,-79.4017,Condo,2021-12-08,Apartment,No Data,"$5,319 /yr","
$2,546 /mo ",2000,2249,2124.5
8948,Ph05 - 1 Belsize Drive,,2595000,2.0,3.0,1800-1999 ,,https://www.zolo.ca/toronto-real-estate/1-belsize-drive/ph05,"1 Belsize Drive, Toronto M",4S 1L3,43.7002,-79.3967,Condo,2021-12-08,Apartment,No Data,"$9,257 /yr","
$1,291 /mo ",1800,1999,1899.5
8949,3109 - 16 Yonge Street,,1199880,2.0,2.0,1000-1199 ,,https://www.zolo.ca/toronto-real-estate/16-yonge-street/3109,"16 Yonge street, Toronto ",M5E2A1,43.6436,-79.376,Condo,2021-12-08,Apartment,No Data,"$3,611 /yr","
$761 /mo ",1000,1199,1099.5
8950,506 - 2245 Eglinton Avenue East,,499000,3.0,1.0,1200-1399 ,,https://www.zolo.ca/toronto-real-estate/2245-eglinton-avenue-east/506,"2245 Eglinton avenue, Toronto ",M1K2N3,43.7306,-79.2738,Condo,2021-12-08,Apartment,No Data,"$1,222 /yr","
$648 /mo ",1200,1399,1299.5
8953,Ph701 - 246 Logan Avenue,,962000,2.0,1.0,900-999 ,,https://www.zolo.ca/toronto-real-estate/246-logan-avenue/ph701,"246 Logan avenue, Toronto M",4M 1J2,43.6601,-79.3425,Condo,2021-12-07,2-Storey,No Data,"$3,360 /yr","
$565 /mo ",900,999,949.5
8954,3 - 108 Caledonia Park Road,,849900,2.0,2.0,1200-1399 ,,https://www.zolo.ca/toronto-real-estate/108-caledonia-park-road/3,"108 Caledonia Park road, Toronto ",M6H0B1,43.6744,-79.4545,Townhouse,2021-12-07,Stacked Townhse,No Data,"$2,908 /yr","
$402 /mo ",1200,1399,1299.5
8957,1613 - 250 Scarlett Road,,744900,2.0,2.0,1000-1199 ,,https://www.zolo.ca/toronto-real-estate/250-scarlett-road/1613,"250 Scarlett road, Toronto ",M6N4X5,43.6759,-79.5069,Condo,2021-12-08,Apartment,No Data,"$1,961 /yr","
$799 /mo ",1000,1199,1099.5
8960,419 - 21 Clairtrell Road,,599000,1.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/21-clairtrell-road/419,"21 Clairtrell road, Toronto ",M2N5J7,43.7682,-79.3908,Condo,2021-12-07,Apartment,No Data,"$2,114 /yr","
$447 /mo ",500,599,549.5
8961,Ph02 - 35 Hayden Street,,2295000,2.0,3.0,1800-1999 ,,https://www.zolo.ca/toronto-real-estate/35-hayden-street/ph02,"35 Hayden street, Toronto ",M4Y3C3,43.6694,-79.3846,Condo,2021-12-08,Apartment,No Data,"$7,640 /yr","
$1,694 /mo ",1800,1999,1899.5
8964,1908 - 511 The West Mall Avenue,,584900,2.0,2.0,1200-1399 ,,https://www.zolo.ca/toronto-real-estate/511-the-west-mall-avenue/1908,"511 The West Mall avenue, Toronto ",M9C1G5,43.6502,-79.5685,Condo,2021-12-08,Apartment,No Data,"$1,325 /yr","
$819 /mo ",1200,1399,1299.5
8965,2904 - 275 Yorkland Street,,488000,1.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/275-yorkland-street/2904,"275 Yorkland street, Toronto ",M2J0B4,43.7748,-79.3369,Condo,2021-12-07,Apartment,No Data,"$1,619 /yr","
$422 /mo ",500,599,549.5
8966,821 - 10 Capreol Court,,650000,1.0,2.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/10-capreol-court/821,"10 Capreol court, Toronto ",M5V4B3,43.6402,-79.396,Condo,2021-12-08,Apartment,No Data,"$2,400 /yr","
$567 /mo ",600,699,649.5
